Small Unit Installation Postcode,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW
3144,2,16.260,4,22.520,2,44.480,2,9.720,4,20.375,3,15.700,3,17.010,4,27.975,2,11.030,5,28.810,3,25.620,3,19.780,1,6.500,3,16.840,8,47.445,3,18.090,10,88.660,7,44.475,2,27.700,5,29.340
3145,9,42.375,10,55.990,10,56.230,9,100.715,8,51.010,8,67.310,7,56.920,5,28.680,4,26.085,14,77.615,8,27.200,17,98.220,9,53.715,16,97.815,13,81.200,8,45.910,5,36.950,5,30.680,8,53.950,2,10.000
3146,10,66.460,15,71.875,15,80.705,15,88.345,12,84.040,6,44.985,6,32.835,9,63.285,11,74.995,12,84.695,12,86.055,12,67.070,7,51.762,10,58.585,13,81.250,7,41.220,11,62.370,13,125.445,11,70.850,1,6.600
3147,13,71.375,14,77.540,12,75.455,11,56.195,13,93.015,5,34.140,6,33.705,4,96.405,2,18.800,3,20.020,10,59.825,6,61.915,7,36.390,12,76.685,11,91.005,11,155.450,9,61.740,11,82.110,8,51.900,1,5.940
3148,9,118.595,9,49.965,2,11.550,6,27.450,3,19.595,6,23.660,4,22.650,4,24.200,6,36.795,4,26.855,2,10.940,3,21.640,3,19.250,4,23.430,7,36.470,6,38.310,7,32.510,7,40.620,4,29.230,0,0.000
3149,31,165.675,45,296.640,22,123.615,21,130.060,20,117.050,12,86.335,17,109.185,21,125.530,23,148.010,31,184.540,31,327.740,27,239.541,28,176.650,28,168.780,43,294.735,24,139.280,16,134.585,17,100.075,27,166.145,3,19.875
3150,53,289.044,83,492.095,70,401.120,61,341.485,50,324.610,31,190.100,21,133.495,51,313.865,34,264.390,45,354.365,67,478.845,66,444.085,52,321.720,61,391.325,66,441.995,52,337.675,48,312.080,51,334.390,50,374.660,6,52.830
3151,4,24.740,14,79.900,14,88.910,6,34.075,3,19.135,3,18.370,4,36.090,4,28.745,0,0.000,9,57.315,8,50.390,6,37.740,9,60.030,4,24.580,6,35.180,5,27.795,7,46.115,9,57.540,6,46.380,2,13.215
3152,41,230.365,38,221.635,44,348.640,37,309.870,29,180.315,10,152.610,23,139.020,23,145.525,37,213.130,48,293.640,36,214.930,37,266.470,46,353.520,36,219.860,52,315.915,30,173.390,34,229.985,45,319.170,44,281.305,6,38.700
3153,21,145.695,18,134.210,25,238.330,20,168.520,4,138.490,9,118.940,10,68.655,17,253.210,13,246.660,17,175.805,19,271.530,21,335.370,12,69.580,14,76.585,25,189.315,16,130.490,11,61.140,15,307.635,17,187.750,4,27.510
3154,4,20.340,9,46.590,1,3.600,3,16.750,0,0.000,1,5.220,4,20.050,3,18.400,4,21.780,1,6.300,2,23.595,3,24.615,6,38.165,4,22.860,4,32.100,0,0.000,5,31.640,0,0.000,5,30.055,0,0.000
3155,14,76.175,24,154.480,15,85.445,17,100.180,9,49.375,7,82.990,6,32.230,15,98.755,8,47.825,29,205.250,22,120.965,15,79.855,21,106.930,27,173.230,20,240.920,12,70.220,12,95.350,11,72.375,24,146.485,0,0.000
3156,37,217.355,35,216.575,51,313.070,41,254.300,21,137.805,16,93.170,16,88.320,26,242.625,19,107.855,41,260.540,47,293.840,29,191.110,23,152.705,37,254.995,33,240.045,47,289.165,31,177.620,25,189.030,47,405.730,6,47.000
3158,8,40.630,8,40.970,4,17.675,4,27.315,3,19.890,3,19.300,1,3.015,2,10.500,6,36.990,2,14.080,4,33.010,3,43.645,2,13.200,5,29.420,7,51.710,7,40.845,8,54.725,4,23.400,4,19.130,0,0.000
3159,1,5.795,1,6.000,5,34.035,2,12.500,0,0.000,1,5.700,1,5.800,3,24.360,2,12.900,0,0.000,1,5.610,1,4.095,0,0.000,2,11.880,3,19.815,5,30.260,1,4.800,2,19.800,2,14.740,1,1.860
3160,9,46.080,13,94.175,7,38.330,9,56.860,6,34.460,1,4.200,3,40.000,6,38.080,4,28.235,2,20.600,5,24.305,4,24.215,8,49.555,8,52.650,6,35.880,6,37.180,9,54.260,4,34.010,5,38.010,4,25.960
3161,4,17.580,5,52.410,5,39.397,3,22.010,5,25.395,6,42.765,4,22.895,3,19.920,7,58.915,2,16.360,9,65.230,4,25.580,3,16.890,6,74.005,6,53.500,7,75.110,4,40.530,7,43.080,2,21.720,1,6.600
3162,10,54.475,10,58.270,14,90.490,9,49.200,6,123.050,8,72.125,7,33.430,3,18.240,4,29.915,7,51.275,4,31.945,9,55.070,7,45.360,11,72.650,6,39.740,5,36.110,6,42.015,4,36.920,8,57.600,0,0.000
3163,16,85.145,13,66.130,15,82.725,18,103.020,11,59.865,6,35.685,6,27.835,6,54.700,1,4.000,14,81.240,14,100.960,14,78.700,17,96.605,11,55.900,13,156.060,11,64.460,7,48.550,7,37.070,12,67.255,4,29.550
3164,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,20.250,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
3165,18,94.925,17,96.780,16,107.715,13,65.380,11,60.745,11,82.300,10,61.175,13,78.395,7,35.835,16,102.495,13,72.965,14,85.030,19,130.730,20,105.945,19,140.290,10,63.670,19,104.110,14,103.610,13,84.120,2,15.240
3166,15,88.085,10,150.955,13,109.880,18,115.890,13,147.715,7,58.250,4,42.615,9,82.260,10,64.460,13,79.070,12,95.195,14,107.925,10,86.940,17,96.080,13,71.030,8,70.460,8,41.325,9,80.330,13,86.690,0,0.000
3167,6,31.020,19,101.590,5,29.050,6,121.725,9,47.770,4,20.530,5,48.210,5,19.255,5,31.255,9,52.725,10,78.170,4,38.370,5,65.940,10,127.930,3,18.825,8,52.290,3,20.820,10,69.860,7,43.455,2,12.930
3168,13,64.120,8,54.270,7,71.295,13,175.915,5,231.765,1,6.050,8,75.510,6,36.430,6,31.260,4,21.690,12,71.290,8,118.545,6,27.395,8,70.120,13,94.535,7,45.030,6,125.260,9,90.330,9,240.615,1,6.660
3169,23,116.630,22,125.615,17,195.200,19,96.170,14,81.205,6,52.435,10,140.780,7,43.615,15,108.100,14,197.410,17,98.075,8,85.310,15,91.615,23,136.840,11,92.220,8,48.975,10,62.005,10,75.775,21,164.500,4,26.520
3170,22,218.570,30,296.940,21,147.150,17,107.360,14,133.595,10,160.075,11,56.585,9,85.160,11,63.070,17,165.105,23,156.325,16,102.690,20,123.780,22,141.380,16,192.730,14,92.590,21,171.485,19,116.275,27,256.100,4,26.090
3171,17,109.140,21,126.355,17,100.385,26,156.415,7,64.315,7,54.770,6,37.755,10,59.085,14,80.150,19,112.860,18,140.580,19,156.540,13,74.845,19,122.755,20,138.460,8,53.015,14,81.175,11,71.925,14,121.870,2,13.200
3172,27,133.745,26,155.125,23,131.730,10,79.275,15,83.990,4,30.600,9,50.505,15,92.710,14,83.350,36,201.620,20,115.285,17,151.640,18,111.165,27,286.800,31,207.980,16,94.705,21,137.135,14,109.060,18,151.025,4,26.460
3173,41,338.975,57,338.940,51,319.500,33,207.725,21,160.735,14,118.100,17,190.200,20,154.815,33,360.290,28,171.075,48,297.130,44,446.260,39,242.835,44,346.865,36,246.935,31,324.655,34,322.165,40,290.900,59,426.740,3,19.860
3174,33,170.215,27,151.335,33,190.630,21,114.820,18,188.275,7,52.230,7,53.125,17,120.960,26,164.080,43,357.185,30,176.415,33,202.425,31,168.985,31,199.450,39,226.695,27,174.765,24,152.205,30,194.690,43,329.865,8,49.860
3175,33,236.285,50,500.060,49,488.235,42,564.470,29,387.185,25,410.630,21,409.055,24,545.895,14,188.940,51,691.470,46,453.320,64,"1,107.400",39,420.920,45,567.780,41,499.230,42,388.710,38,566.180,39,770.725,62,907.111,4,24.150
3176,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
3177,2,8.880,8,71.530,7,33.530,6,43.220,5,35.700,1,6.670,7,35.040,3,17.400,6,28.875,10,54.785,11,59.600,15,109.615,4,21.840,11,66.150,7,38.060,6,32.380,8,51.015,13,101.680,13,81.130,1,6.600
3178,39,215.165,48,317.430,36,210.415,26,168.650,22,157.980,20,214.590,12,68.815,30,185.154,34,191.885,44,275.590,48,295.280,47,380.300,54,289.230,51,441.800,38,258.955,32,203.670,34,208.625,25,175.430,32,209.660,5,35.400
3179,5,27.030,8,44.545,5,50.535,6,36.535,8,124.770,3,57.415,4,118.840,3,14.595,2,11.280,8,49.255,8,90.380,10,129.920,4,25.830,3,16.545,8,56.340,5,27.525,2,13.110,1,4.290,9,57.830,0,0.000
3180,13,69.480,12,70.610,7,36.755,5,173.555,4,119.460,3,15.505,5,28.970,6,35.135,6,89.105,12,122.830,13,203.645,6,38.950,2,39.615,11,63.590,10,61.875,5,32.120,5,59.535,2,9.570,11,68.460,3,25.870
3181,4,17.510,6,61.770,3,15.460,2,15.075,5,149.028,2,30.240,1,10.200,4,22.375,2,4.960,4,26.045,5,33.880,1,6.400,1,6.300,9,45.555,5,29.140,2,18.900,3,12.540,4,32.700,4,23.300,0,0.000
3182,0,0.000,3,18.320,0,0.000,1,2.925,7,45.985,3,13.890,1,20.400,2,14.170,3,19.535,7,36.850,4,16.110,1,6.600,2,9.660,2,10.560,4,19.230,4,16.950,5,26.610,2,8.910,0,0.000,2,11.100
3183,4,21.980,7,31.790,5,29.630,0,0.000,3,20.505,3,14.385,4,102.220,2,10.935,2,12.975,3,14.745,2,12.870,5,19.800,4,27.340,3,18.920,6,33.300,1,5.280,1,4.620,4,18.890,2,8.850,0,0.000
3184,3,19.140,3,19.420,6,28.515,2,16.995,0,0.000,3,12.990,3,30.675,3,12.840,2,12.850,7,20.940,0,0.000,1,9.900,3,21.035,3,13.300,5,27.800,3,10.785,2,6.120,4,23.760,0,0.000,1,6.660
3185,4,14.600,0,0.000,4,17.850,3,41.885,4,20.380,3,22.470,4,23.775,6,31.215,2,13.160,6,41.495,2,3.410,4,35.670,4,21.750,6,35.505,4,29.160,6,31.730,8,47.245,5,34.660,5,28.665,0,0.000
3186,7,40.245,11,66.668,13,119.110,11,63.045,12,108.620,5,44.425,9,71.545,13,88.995,4,37.635,6,39.905,11,73.360,16,74.090,13,81.515,5,44.290,18,215.160,11,77.550,14,79.515,6,67.490,6,57.865,0,0.000
3187,6,29.565,12,67.675,8,36.855,9,60.385,8,38.020,4,28.990,4,22.970,1,5.500,6,37.130,7,45.260,7,87.855,11,82.600,6,132.900,12,65.180,13,110.030,6,53.520,6,39.735,8,48.895,9,141.685,2,11.220
3188,6,29.650,8,41.950,11,61.005,8,40.935,10,83.870,9,38.240,6,40.230,8,55.390,4,31.950,7,53.340,9,86.550,7,41.840,10,66.600,14,97.180,14,85.300,10,75.465,11,66.240,10,60.790,3,16.380,0,0.000
3189,1,5.490,5,21.900,4,19.295,4,18.135,4,22.665,2,16.165,5,150.140,2,62.445,4,35.850,3,20.640,10,110.795,2,9.890,2,15.180,9,53.270,6,28.460,7,143.060,5,37.595,5,31.895,5,24.630,0,0.000
3190,8,40.605,3,16.260,7,37.270,6,39.770,1,5.225,4,37.320,1,6.555,4,22.795,6,38.405,4,25.210,6,85.450,4,24.690,4,22.670,3,16.650,8,62.220,5,27.315,4,32.310,4,26.800,7,49.570,0,0.000
3191,7,42.750,4,31.945,7,32.935,6,26.290,9,50.545,2,11.130,3,19.845,3,28.780,8,60.430,6,33.680,5,122.155,7,62.130,5,32.150,12,66.100,7,52.525,3,21.825,7,45.325,3,25.580,3,13.845,1,4.800
3192,10,51.960,17,93.360,19,122.570,20,206.595,12,98.625,11,57.145,8,135.165,11,63.005,12,61.100,21,157.235,19,298.355,11,153.670,13,81.350,11,94.760,14,154.670,14,171.380,5,28.710,12,110.025,7,49.590,0,0.000
3193,12,68.430,11,60.385,24,191.940,15,92.320,10,60.700,7,44.900,8,50.870,12,69.470,7,39.190,9,51.335,9,59.940,8,56.215,10,60.145,10,73.840,20,132.505,13,76.135,7,48.245,8,48.060,18,129.950,2,12.520
3194,12,68.545,10,58.765,12,65.790,6,39.120,11,75.550,6,38.435,8,49.590,3,16.700,3,135.080,9,46.455,3,17.340,7,85.240,1,10.000,12,66.545,10,57.690,6,38.280,10,158.930,4,31.540,4,70.080,2,14.580
3195,30,194.090,35,346.365,39,392.585,33,300.025,18,326.858,21,165.435,13,89.600,24,190.955,19,162.620,27,194.025,35,396.300,33,310.660,21,221.395,25,266.395,33,257.290,33,286.560,26,278.900,29,301.825,29,328.165,9,219.880
3196,22,116.255,28,170.055,32,201.359,28,156.340,18,184.505,5,28.000,8,50.200,17,101.965,12,63.410,16,83.915,14,75.200,21,261.985,15,78.355,28,167.465,25,178.300,20,106.815,12,73.360,15,98.705,17,87.540,4,23.400
3197,10,52.095,9,66.885,8,37.850,11,58.695,8,141.790,1,16.800,5,32.150,5,32.590,9,55.360,5,25.380,13,102.025,7,38.550,11,121.525,13,76.130,9,49.855,7,36.660,8,47.515,5,35.030,7,46.490,1,6.500
3198,11,60.240,13,69.390,20,139.315,13,69.545,11,61.955,4,26.800,10,72.290,9,73.015,6,35.735,15,97.680,20,127.060,10,51.350,5,25.825,7,47.815,6,33.590,14,88.835,7,62.850,9,42.760,10,63.420,3,70.005
3199,39,210.630,71,366.773,68,386.280,48,301.547,25,247.050,14,171.875,11,54.580,21,118.230,32,210.930,52,315.780,45,275.675,35,236.965,41,322.455,49,405.370,30,188.045,21,141.610,37,219.160,42,334.800,36,239.730,5,34.510
3200,1,6.600,3,15.965,4,21.230,1,6.600,3,59.840,2,10.810,1,5.130,6,27.255,3,13.020,3,18.240,5,28.980,4,22.515,3,17.070,3,18.600,2,10.905,0,0.000,0,0.000,3,14.120,6,42.975,1,5.250
3201,22,116.315,25,149.290,24,206.000,28,294.495,23,273.805,9,94.255,8,165.850,17,233.845,15,155.738,18,110.375,20,184.435,14,272.050,18,122.650,20,255.830,23,235.420,14,113.855,23,255.160,18,211.920,22,221.195,2,12.520
3202,3,17.280,3,18.600,2,11.120,1,2.135,1,6.050,0,0.000,2,9.635,2,7.785,3,20.445,3,15.990,2,32.340,2,8.010,0,0.000,2,12.900,6,38.295,3,42.255,1,6.600,0,0.000,2,13.100,0,0.000
3204,17,88.255,16,87.100,23,158.085,25,123.520,7,42.760,13,79.620,5,27.355,13,162.995,13,96.465,16,151.290,21,133.505,17,174.105,19,207.740,23,135.405,25,154.965,16,93.750,23,99.565,11,69.620,18,218.755,3,14.750
3205,5,23.425,6,120.035,1,4.400,5,27.515,2,26.030,0,0.000,1,2.555,1,5.120,1,6.600,1,2.200,2,30.360,2,103.320,0,0.000,3,49.395,1,5.415,2,10.075,16,80.435,11,68.930,5,19.620,0,0.000
3206,2,5.850,2,5.655,2,8.280,4,18.150,2,36.870,1,3.200,1,8.400,2,8.890,3,9.000,3,11.645,3,11.555,0,0.000,2,10.170,2,13.140,7,36.585,4,27.885,1,2.640,1,5.500,0,0.000,1,5.280
3207,2,7.815,1,5.270,2,12.600,2,7.225,7,61.180,5,30.650,7,125.600,6,130.600,4,16.245,6,82.720,2,59.040,5,127.720,0,0.000,7,28.510,4,45.855,4,81.380,5,18.470,4,17.190,7,282.840,0,0.000
3211,1,6.600,0,0.000,1,6.615,1,6.615,1,4.400,1,11.340,1,4.950,0,0.000,3,19.800,3,32.800,3,22.360,3,30.030,0,0.000,2,9.900,1,6.600,1,3.900,1,6.270,0,0.000,1,6.600,0,0.000
3212,25,153.525,19,104.815,20,129.390,16,97.850,12,96.002,9,54.430,11,68.345,12,92.110,10,57.435,25,179.885,23,177.310,12,84.755,13,74.240,23,159.525,15,83.860,14,89.355,17,111.730,21,155.705,16,137.325,5,26.655
3213,3,23.820,5,33.280,5,29.310,4,33.820,6,35.205,4,43.980,5,35.305,6,36.425,5,38.150,7,90.295,6,41.185,5,37.790,6,42.615,3,26.400,6,56.590,3,15.965,3,19.075,2,13.200,8,49.500,2,10.920
3214,7,31.540,12,62.185,16,102.500,16,83.583,9,57.170,9,273.290,8,39.090,12,159.425,3,111.415,13,63.755,16,85.680,15,128.450,6,27.655,14,70.380,14,74.415,15,76.505,22,108.065,19,85.415,21,130.165,4,25.410
